ID_EoL,CanonicalName,BinomialName,Order,Family,Genus,Species,Domestication,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n_per_km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,Diet,AVGFoodConsumption,Sociality,SocialHierarchy,NumMales,MaturityReachMale,MaturityReachFemale,MatingSystem,NumOffspring,BreedingInterval,YearRoundBreeding,AVGBodyMass,ParentalCare,DevelopmentStrategy,HeadOrnaments,Lifespan,NaturalPredators,Motility,CarryWeight,PullStrength,AVGMovingSpeed,AVGTravelDistance
313992,Dama dama,Dama_dama,Artiodactyla,Cervidae,Dama,dama,https://animaldiversity.org/accounts/Dama_dama/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
4447088,Damaliscus korrigum,Damaliscus_korrigum,Artiodactyla,Bovidae,Damaliscus,korrigum,https://en.wikipedia.org/wiki/Korrigum,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://animaldiversity.org/accounts/Damaliscus_lunatus/,,,,,,,PanTHERIA,,,PanTHERIA,,PanTHERIA,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
308534,Damaliscus lunatus,Damaliscus_lunatus,Artiodactyla,Bovidae,Damaliscus,lunatus,https://en.wikipedia.org/wiki/Damaliscus_lunatus,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308532,Damaliscus pygargus,Damaliscus_pygargus,Artiodactyla,Bovidae,Damaliscus,pygargus,https://animaldiversity.org/accounts/Damaliscus_pygargus/,https://animaldiversity.org/accounts/Damaliscus_pygargus/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,https://animaldiversity.org/accounts/Damaliscus_pygargus/,Data deficient,PanTHERIA,,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
18752659,Damaliscus superstes,Damaliscus_superstes,Artiodactyla,Bovidae,Damaliscus,superstes,https://en.wikipedia.org/wiki/Bangweulu_tsessebe,https://www.arczambia.com/essential_grid/bangweulu-tsessebe/,https://www.arczambia.com/essential_grid/bangweulu-tsessebe/,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://www.arczambia.com/essential_grid/bangweulu-tsessebe/,Data deficient,https://www.arczambia.com/essential_grid/bangweulu-tsessebe/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311504,Dicerorhinus sumatrensis,Dicerorhinus_sumatrensis,Perissodactyla,Rhinocerotidae,Dicerorhinus,sumatrensis,https://en.wikipedia.org/wiki/Sumatran_rhinoceros,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,,ADW,,,,,,,,,,,,,,,,,,
311501,Diceros bicornis,Diceros_bicornis,Perissodactyla,Rhinocerotidae,Diceros,bicornis,https://en.wikipedia.org/wiki/Black_rhinoceros,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308538,Dorcatragus megalotis,Dorcatragus_megalotis,Artiodactyla,Bovidae,Dorcatragus,megalotis,https://en.wikipedia.org/wiki/Beira_(antelope),PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,http://www.ultimateungulate.com/Artiodactyla/Dorcatragus_megalotis.html,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,
308480,Elaphodus cephalophus,Elaphodus_cephalophus,Artiodactyla,Cervidae,Elaphodus,cephalophus,https://en.wikipedia.org/wiki/Tufted_deer,https://en.wikipedia.org/wiki/Tufted_deer,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Tufted_deer,Data deficient,PanTHERIA,,,,,PanTHERIA,,,,,,,PanTHERIA,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308403,Elaphurus davidianus,Elaphurus_davidianus,Artiodactyla,Cervidae,Elaphurus,davidianus,https://animaldiversity.org/accounts/Elaphurus_davidianus/,https://www.arczambia.com/essential_grid/bangweulu-tsessebe/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
47186326,Equus burchellii,Equus_burchellii,Perissodactyla,Equidae,Equus,burchellii,https://animaldiversity.org/accounts/Equus_burchellii/,https://animaldiversity.org/accounts/Equus_burchellii/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129473,Equus grevyi,Equus_grevyi,Perissodactyla,Equidae,Equus,grevyi,https://en.wikipedia.org/wiki/Gr%C3%A9vy%27s_zebra,https://ielc.libguides.com/sdzg/factsheets/grevyszebra/behavior,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
311507,Equus hemionus,Equus_hemionus,Perissodactyla,Equidae,Equus,hemionus,https://en.wikipedia.org/wiki/Mongolian_wild_ass,https://www.researchgate.net/publication/259621016_Water_Use_of_Asiatic_Wild_Asses_in_the_Mongolian_Gobi,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
311506,Equus kiang,Equus_kiang,Perissodactyla,Equidae,Equus,kiang,https://en.wikipedia.org/wiki/Kiang,https://animaldiversity.org/accounts/Equus_kiang/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Kiang,Data deficient,PanTHERIA,PanTHERIA,,,,,,,,,,,,PanTHERIA,,PanTHERIA,,,,,ADW,,,ADW,,,,,,,,,,,,,,,,,,
311502,Equus quagga,Equus_quagga,Perissodactyla,Equidae,Equus,quagga,https://en.wikipedia.org/wiki/Quagga,https://animalia.bio/quagga,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://animalia.bio/quagga,Data deficient,Data deficient,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,ADW,,,,,,,,,,,,,,,,,,
129474,Equus zebra,Equus_zebra,Perissodactyla,Equidae,Equus,zebra,https://animaldiversity.org/accounts/Equus_zebra/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129515,Eudorcas rufifrons,Eudorcas_rufifrons,Artiodactyla,Bovidae,Eudorcas,rufifrons,https://en.wikipedia.org/wiki/Red-fronted_gazelle,https://www.fauna-safari-club.com/espece/red-fronted-gazelle/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Red-fronted_gazelle,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
129516,Eudorcas rufina,Eudorcas_rufina,Artiodactyla,Bovidae,Eudorcas,rufina,https://en.wikipedia.org/wiki/Red_gazelle,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129521,Eudorcas thomsonii,Eudorcas_thomsonii,Artiodactyla,Bovidae,Eudorcas,thomsonii,https://en.wikipedia.org/wiki/Thomson%27s_gazelle,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308548,Gazella arabica,Gazella_arabica,Artiodactyla,Bovidae,Gazella,arabica,https://en.wikipedia.org/wiki/Arabian_gazelle,https://www.sciencedirect.com/science/article/pii/S1616504712002522,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,Data deficient,,,,,PanTHERIA,,PanTHERIA,,,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,
308550,Gazella bennettii,Gazella_bennettii,Artiodactyla,Bovidae,Gazella,bennettii,https://animaldiversity.org/accounts/Gazella_bennettii/,https://animaldiversity.org/accounts/Gazella_bennettii/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://animaldiversity.org/accounts/Gazella_bennettii/,Data deficient,https://animaldiversity.org/accounts/Gazella_bennettii/,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
311406,Gazella cuvieri,Gazella_cuvieri,Artiodactyla,Bovidae,Gazella,cuvieri,https://en.wikipedia.org/wiki/Cuvier%27s_gazelle,https://digital.csic.es/bitstream/10261/64382/1/Studbook%20GCuvieri_2008_Paper%20version.pdf,https://en.wikipedia.org/wiki/Cuvier%27s_gazelle,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Cuvier%27s_gazelle,Data deficient,https://en.wikipedia.org/wiki/Cuvier%27s_gazelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129511,Gazella dorcas,Gazella_dorcas,Artiodactyla,Bovidae,Gazella,dorcas,https://en.wikipedia.org/wiki/Dorcas_gazelle,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
24183270,Gazella erlangeri,Gazella_erlangeri,Artiodactyla,Bovidae,Gazella,erlangeri,https://eol.org/pages/24183270/articles,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129512,Gazella gazella,Gazella_gazella,Artiodactyla,Bovidae,Gazella,gazella,https://animaldiversity.org/accounts/Gazella_gazella/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129514,Gazella leptoceros,Gazella_leptoceros,Artiodactyla,Bovidae,Gazella,leptoceros,https://en.wikipedia.org/wiki/Rhim_gazelle,https://en.wikipedia.org/wiki/Rhim_gazelle,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,
129517,Gazella saudiya,Gazella_saudiya,Artiodactyla,Bovidae,Gazella,saudiya,https://en.wikipedia.org/wiki/Saudi_gazelle,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129519,Gazella spekei,Gazella_spekei,Artiodactyla,Bovidae,Gazella,spekei,https://en.wikipedia.org/wiki/Speke%27s_gazelle,https://animalia.bio/spekes-gazelle,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://www.stlzoo.org/animals/abouttheanimals/mammals/hoofedmammals/spekesgazelle,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
129520,Gazella subgutturosa,Gazella_subgutturosa,Artiodactyla,Bovidae,Gazella,subgutturosa,https://animaldiversity.org/accounts/Gazella_subgutturosa/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308378,Giraffa camelopardalis,Giraffa_camelopardalis,Artiodactyla,Giraffidae,Giraffa,camelopardalis,https://en.wikipedia.org/wiki/Northern_giraffe,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038794,Hemitragus hylocrius,Hemitragus_hylocrius,Artiodactyla,Bovidae,Hemitragus,hylocrius,https://animaldiversity.org/accounts/Hemitragus_hylocrius/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038795,Hemitragus jayakari,Hemitragus_jayakari,Artiodactyla,Bovidae,Hemitragus,jayakari,https://animaldiversity.org/accounts/Hemitragus_jayakari/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,,,,,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038796,Hemitragus jemlahicus,Hemitragus_jemlahicus,Artiodactyla,Bovidae,Hemitragus,jemlahicus,https://en.wikipedia.org/wiki/Himalayan_tahr,"https://www.softschools.com/facts/animals/himalayan_tahr_facts/2157/#:~:text=Himalayan%20tahr%20is%20active%20early,rests%20among%20rocks%20and%20vegetation.",PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
317313,Hexaprotodon liberiensis,Hexaprotodon_liberiensis,Artiodactyla,Hippopotamidae,Hexaprotodon,liberiensis,https://animaldiversity.org/accounts/Hexaprotodon_liberiensis/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129566,Hippocamelus antisensis,Hippocamelus_antisensis,Artiodactyla,Cervidae,Hippocamelus,antisensis,https://animaldiversity.org/accounts/Hippocamelus_antisensis/,https://www.gbif.org/species/2440980,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
310354,Hippocamelus bisulcus,Hippocamelus_bisulcus,Artiodactyla,Cervidae,Hippocamelus,bisulcus,https://en.wikipedia.org/wiki/South_Andean_deer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,
47360174,Hippopotamus amphibius,Hippopotamus_amphibius,Artiodactyla,Hippopotamidae,Hippopotamus,amphibius,https://animaldiversity.org/accounts/Hippopotamus_amphibius,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331075,Hippotragus equinus,Hippotragus_equinus,Artiodactyla,Bovidae,Hippotragus,equinus,https://en.wikipedia.org/wiki/Roan_antelope,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331076,Hippotragus leucophaeus,Hippotragus_leucophaeus,Artiodactyla,Bovidae,Hippotragus,leucophaeus,https://en.wikipedia.org/wiki/Bluebuck,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Bluebuck,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331077,Hippotragus niger,Hippotragus_niger,Artiodactyla,Bovidae,Hippotragus,niger,https://animaldiversity.org/accounts/Hippotragus_niger/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308404,Hydropotes inermis,Hydropotes_inermis,Artiodactyla,Cervidae,Hydropotes,inermis,https://en.wikipedia.org/wiki/Water_deer,http://www.ultimateungulate.com/artiodactyla/hydropotes_inermis.html,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,http://www.ultimateungulate.com/artiodactyla/hydropotes_inermis.html,Data deficient,PanTHERIA,,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,PanTHERIA,,,,,,,,,,,ADW,,,,,,,,,,,,,,,,,,
328337,Hyemoschus aquaticus,Hyemoschus_aquaticus,Artiodactyla,Tragulidae,Hyemoschus,aquaticus,https://en.wikipedia.org/wiki/Water_chevrotain,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,ADW,,,,,,,,,,,,,,,,,,
328333,Hylochoerus meinertzhageni,Hylochoerus_meinertzhageni,Artiodactyla,Suidae,Hylochoerus,meinertzhageni,https://en.wikipedia.org/wiki/Giant_forest_hog,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,ADW,,,,,,,,,,,,,,,,,,
328724,Kobus ellipsiprymnus,Kobus_ellipsiprymnus,Artiodactyla,Bovidae,Kobus,ellipsiprymnus,https://en.wikipedia.org/wiki/Waterbuck,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328731,Kobus kob,Kobus_kob,Artiodactyla,Bovidae,Kobus,kob,https://en.wikipedia.org/wiki/Kob,https://en.wikipedia.org/wiki/Kob,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328712,Kobus leche,Kobus_leche,Artiodactyla,Bovidae,Kobus,leche,https://en.wikipedia.org/wiki/Lechwe,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328725,Kobus megaceros,Kobus_megaceros,Artiodactyla,Bovidae,Kobus,megaceros,https://animaldiversity.org/accounts/Kobus_megaceros/,https://animaldiversity.org/accounts/Kobus_megaceros/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://animaldiversity.org/accounts/Kobus_megaceros/#food_habits,Data deficient,,,,,,,,PanTHERIA,,,PanTHERIA,PanTHERIA,,,PanTHERIA,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
